antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'apples', 'beer'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
"frozenset({'apples', 'beer'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
"frozenset({'diapers', 'apples'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
"frozenset({'bagels', 'bread'})",frozenset({'eggs'}),0.013157894736842105,0.3618421052631579,0.013157894736842105,1.0,2.7636363636363637,1.0,0.008396814404432133,inf,0.6466666666666667,0.03636363636363636,1.0,0.5181818181818182
frozenset({'bagels'}),"frozenset({'eggs', 'bread'})",0.013157894736842105,0.3355263157894737,0.013157894736842105,1.0,2.980392156862745,1.0,0.008743074792243767,inf,0.6733333333333333,0.0392156862745098,1.0,0.5196078431372549
"frozenset({'balloons', 'diapers'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'balloons', 'beer'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'balloons'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'balloons', 'beer'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
"frozenset({'balloons', 'milk'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
frozenset({'balloons'}),"frozenset({'beer', 'milk'})",0.013157894736842105,0.34868421052631576,0.013157894736842105,1.0,2.867924528301887,1.0,0.00856994459833795,inf,0.66,0.03773584905660377,1.0,0.5188679245283019
"frozenset({'balloons', 'diapers'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
"frozenset({'balloons', 'milk'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'balloons'}),"frozenset({'diapers', 'milk'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'diapers', 'bananas'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'bananas', 'beer'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
"frozenset({'diapers', 'batteries'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'batteries', 'beer'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
"frozenset({'diapers', 'beans'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'beans', 'beer'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'beans'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'beans', 'beer'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
"frozenset({'beans', 'milk'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
frozenset({'beans'}),"frozenset({'beer', 'milk'})",0.013157894736842105,0.34868421052631576,0.013157894736842105,1.0,2.867924528301887,1.0,0.00856994459833795,inf,0.66,0.03773584905660377,1.0,0.5188679245283019
"frozenset({'diapers', 'beans'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
"frozenset({'beans', 'milk'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'beans'}),"frozenset({'diapers', 'milk'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'diapers', 'beef'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'beef', 'beer'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'beef'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'beef', 'beer'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
"frozenset({'beef', 'milk'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
frozenset({'beef'}),"frozenset({'beer', 'milk'})",0.013157894736842105,0.34868421052631576,0.013157894736842105,1.0,2.867924528301887,1.0,0.00856994459833795,inf,0.66,0.03773584905660377,1.0,0.5188679245283019
"frozenset({'diapers', 'beef'})",frozenset({'milk'}),0.013157894736842105,0.625,0.013157894736842105,1.0,1.6,1.0,0.004934210526315789,inf,0.38,0.021052631578947368,1.0,0.5105263157894737
"frozenset({'beef', 'milk'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'beef'}),"frozenset({'diapers', 'milk'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'diapers', 'books'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'books', 'beer'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'books'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'beer', 'bread'})",frozenset({'diapers'}),0.3355263157894737,0.5723684210526315,0.3355263157894737,1.0,1.7471264367816093,1.0,0.143481648199446,inf,0.6435643564356437,0.5862068965517242,1.0,0.7931034482758621
"frozenset({'diapers', 'chicken'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'chicken', 'beer'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'chicken'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'diapers', 'coffee'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'coffee', 'beer'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'coffee'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'diapers', 'cola'})",frozenset({'beer'}),0.1118421052631579,0.4605263157894737,0.1118421052631579,1.0,2.1714285714285713,1.0,0.060335872576177285,inf,0.6074074074074074,0.24285714285714288,1.0,0.6214285714285714
"frozenset({'cola', 'beer'})",frozenset({'diapers'}),0.1118421052631579,0.5723684210526315,0.1118421052631579,1.0,1.7471264367816093,1.0,0.047827216066482006,inf,0.4814814814814816,0.19540229885057472,1.0,0.5977011494252874
"frozenset({'cola', 'beer'})",frozenset({'milk'}),0.1118421052631579,0.625,0.1118421052631579,1.0,1.6,1.0,0.04194078947368421,inf,0.4222222222222222,0.17894736842105263,1.0,0.5894736842105264
"frozenset({'cola', 'milk'})",frozenset({'beer'}),0.125,0.4605263157894737,0.1118421052631579,0.8947368421052632,1.9428571428571428,1.0,0.054276315789473686,5.125,0.5546218487394958,0.23611111111111113,0.8048780487804879,0.568796992481203
"frozenset({'diapers', 'conditioner'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'beer', 'conditioner'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'conditioner'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'diapers', 'croissants'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'croissants', 'beer'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'croissants'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'eggs', 'beer'})",frozenset({'diapers'}),0.1118421052631579,0.5723684210526315,0.1118421052631579,1.0,1.7471264367816093,1.0,0.047827216066482006,inf,0.4814814814814816,0.19540229885057472,1.0,0.5977011494252874
"frozenset({'diapers', 'extension cords'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'extension cords', 'beer'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'extension cords'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'diapers', 'games'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'beer', 'games'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'games'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'diapers', 'garbage bags'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'beer', 'garbage bags'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'garbage bags'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'diapers', 'greeting cards'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'greeting cards', 'beer'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'greeting cards'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'diapers', 'lentils'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'lentils', 'beer'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'lentils'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'diapers', 'light bulbs'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'light bulbs', 'beer'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'light bulbs'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'diapers', 'magazines'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'beer', 'magazines'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'magazines'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'beer', 'milk'})",frozenset({'diapers'}),0.34868421052631576,0.5723684210526315,0.3355263157894737,0.9622641509433962,1.6811971372804166,1.0,0.13595048476454297,11.332236842105267,0.6221033868092692,0.5730337078651685,0.911756168359942,0.7742355237475602
"frozenset({'oil', 'diapers'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'oil', 'beer'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'oil'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'diapers', 'oranges'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'oranges', 'beer'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'oranges'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'pears', 'diapers'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'pears', 'beer'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'pears'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'diapers', 'pet food'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'pet food', 'beer'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'pet food'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'power strips', 'diapers'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'power strips', 'beer'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'power strips'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'diapers', 'printer ink'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'beer', 'printer ink'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'printer ink'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'diapers', 'rolls'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'beer', 'rolls'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'rolls'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'salmon', 'diapers'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'salmon', 'beer'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'salmon'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'diapers', 'tea'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'tea', 'beer'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'tea'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'diapers', 'toothbrushes'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'toothbrushes', 'beer'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'toothbrushes'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'diapers', 'toothpaste'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'toothpaste', 'beer'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'toothpaste'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'diapers', 'toys'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'beer', 'toys'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'toys'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'diapers', 'tuna'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'beer', 'tuna'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'tuna'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'diapers', 'usb drives'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
"frozenset({'beer', 'usb drives'})",frozenset({'diapers'}),0.013157894736842105,0.5723684210526315,0.013157894736842105,1.0,1.7471264367816093,1.0,0.005626731301939058,inf,0.43333333333333335,0.022988505747126436,1.0,0.5114942528735632
frozenset({'usb drives'}),"frozenset({'diapers', 'beer'})",0.013157894736842105,0.4473684210526316,0.013157894736842105,1.0,2.235294117647059,1.0,0.007271468144044321,inf,0.56,0.029411764705882353,1.0,0.5147058823529411
"frozenset({'diapers', 'vinegar'})",frozenset({'beer'}),0.013157894736842105,0.4605263157894737,0.013157894736842105,1.0,2.1714285714285713,1.0,0.007098337950138504,inf,0.5466666666666667,0.02857142857142857,1.0,0.5142857142857142
